job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log
41,test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,8.0,90.0,2,649.86,"[
    [
        [
            [0, [13, 19, 7, 6, 25, 15, 27, 39, 24, 26, 5, 28, 35, 34, 17, 10, 12, 41, 36, 1, 42, 22, 32, 14, 38]],
            [13, [47, 49]],
            [19, [46, 43]],
            [7, []],
            [6, []],
            [25, []],
            [47, []],
            [15, []],
            [27, []],
            [39, []],
            [46, []],
            [24, []],
            [26, []],
            [5, []],
            [43, []],
            [28, []],
            [35, []],
            [34, []],
            [17, []],
            [10, []],
            [12, []],
            [41, []],
            [49, []],
            [36, []],
            [1, []],
            [42, []],
            [22, []],
            [32, []],
            [14, []],
            [38, []]
        ],
        [
            [0, [3, 30, 20, 4, 23, 37, 21, 33, 16, 8, 2, 11, 29, 18, 9, 31]],
            [3, [48, 50, 44, 45, 40]],
            [30, []],
            [20, []],
            [44, []],
            [4, []],
            [23, []],
            [48, []],
            [37, []],
            [21, []],
            [40, []],
            [50, []],
            [33, []],
            [16, []],
            [8, []],
            [2, []],
            [11, []],
            [29, []],
            [45, []],
            [18, []],
            [9, []],
            [31, []]
        ]
    ],
    [
        [
            [3, [48, 50, 44, 45, 40]],
            [13, [47, 49]]
        ],
        [
            [19, [46, 43]]
        ]
    ]
]",649.86,"[
    [
        [
            [0, [13, 19, 7, 6, 25, 15, 27, 39, 24, 26, 5, 28, 35, 34, 17, 10, 12, 41, 36, 1, 42, 22, 32, 14, 38]],
            [13, [47, 49]],
            [19, [46, 43]],
            [7, []],
            [6, []],
            [25, []],
            [47, []],
            [15, []],
            [27, []],
            [39, []],
            [46, []],
            [24, []],
            [26, []],
            [5, []],
            [43, []],
            [28, []],
            [35, []],
            [34, []],
            [17, []],
            [10, []],
            [12, []],
            [41, []],
            [49, []],
            [36, []],
            [1, []],
            [42, []],
            [22, []],
            [32, []],
            [14, []],
            [38, []]
        ],
        [
            [0, [3, 30, 20, 4, 23, 37, 21, 33, 16, 8, 2, 11, 29, 18, 9, 31]],
            [3, [48, 50, 44, 45, 40]],
            [30, []],
            [20, []],
            [44, []],
            [4, []],
            [23, []],
            [48, []],
            [37, []],
            [21, []],
            [40, []],
            [50, []],
            [33, []],
            [16, []],
            [8, []],
            [2, []],
            [11, []],
            [29, []],
            [45, []],
            [18, []],
            [9, []],
            [31, []]
        ]
    ],
    [
        [
            [3, [48, 50, 44, 45, 40]],
            [13, [47, 49]]
        ],
        [
            [19, [46, 43]]
        ]
    ]
]",248.64869019285712,1,2,4.5,248.64869019285712,1,2,4.5,results/sol_best_C201_0.5.dat_A8_L90_pid2733.txt,results/sol_best_multi_C201_0.5.dat_A8_L90_pid2733.txt,C201_0.5.dat_A8_L90_r2.log
42,test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,8.0,120.0,1,626.0,"[
    [
        [
            [0, [13, 19, 7, 6, 25, 15, 27, 24, 26, 5, 28, 35, 34, 17, 10, 12, 36, 1, 22, 32, 14, 38]],
            [13, [47, 49, 46, 43, 39, 41, 42]],
            [19, []],
            [7, []],
            [6, []],
            [25, []],
            [47, []],
            [15, []],
            [27, []],
            [39, []],
            [46, []],
            [24, []],
            [26, []],
            [5, []],
            [43, []],
            [28, []],
            [35, []],
            [34, []],
            [17, []],
            [10, []],
            [12, []],
            [41, []],
            [49, []],
            [36, []],
            [1, []],
            [42, []],
            [22, []],
            [32, []],
            [14, []],
            [38, []]
        ],
        [
            [0, [20, 30, 3, 23, 37, 21, 40, 33, 4, 16, 8, 2, 11, 29, 18, 9, 31]],
            [20, [48, 50, 44, 45]],
            [30, []],
            [3, []],
            [23, []],
            [48, []],
            [37, []],
            [21, []],
            [40, []],
            [50, []],
            [33, []],
            [44, []],
            [4, []],
            [16, []],
            [8, []],
            [2, []],
            [11, []],
            [29, []],
            [45, []],
            [18, []],
            [9, []],
            [31, []]
        ]
    ],
    [
        [
            [13, [47, 49, 46, 43, 39, 41, 42]]
        ],
        [
            [20, [48, 50, 44, 45]]
        ]
    ]
]",626.0,"[
    [
        [
            [0, [13, 19, 7, 6, 25, 15, 27, 24, 26, 5, 28, 35, 34, 17, 10, 12, 36, 1, 22, 32, 14, 38]],
            [13, [47, 49, 46, 43, 39, 41, 42]],
            [19, []],
            [7, []],
            [6, []],
            [25, []],
            [47, []],
            [15, []],
            [27, []],
            [39, []],
            [46, []],
            [24, []],
            [26, []],
            [5, []],
            [43, []],
            [28, []],
            [35, []],
            [34, []],
            [17, []],
            [10, []],
            [12, []],
            [41, []],
            [49, []],
            [36, []],
            [1, []],
            [42, []],
            [22, []],
            [32, []],
            [14, []],
            [38, []]
        ],
        [
            [0, [30, 20, 23, 48, 37, 21, 40, 50, 33, 44, 4, 16, 8, 2, 11, 29, 45, 18, 9, 31]],
            [30, []],
            [20, []],
            [3, [3]],
            [23, []],
            [48, []],
            [37, []],
            [21, []],
            [40, []],
            [50, []],
            [33, []],
            [44, []],
            [4, []],
            [16, []],
            [8, []],
            [2, []],
            [11, []],
            [29, []],
            [45, []],
            [18, []],
            [9, []],
            [31, []]
        ]
    ],
    [
        [
            [13, [47, 49, 46, 43, 39, 41, 42]],
            [3, [3]]
        ]
    ]
]",193.60693722655824,0,2,5.5,249.80350850198275,1,1,8.0,results/sol_best_C201_0.5.dat_A8_L120_pid2666.txt,results/sol_best_multi_C201_0.5.dat_A8_L120_pid2666.txt,C201_0.5.dat_A8_L120_r1.log
42,test_data/data_demand_random_50_batch_all1_equal_random/C201_0.5.dat,8.0,120.0,2,623.05,"[
    [
        [
            [0, [13, 19, 7, 6, 15, 27, 25, 24, 26, 5, 28, 34, 17, 10, 12, 1, 32, 14]],
            [13, [47, 49, 46, 43, 39, 41, 36, 38]],
            [19, []],
            [7, []],
            [6, []],
            [15, []],
            [27, []],
            [39, []],
            [47, []],
            [25, []],
            [46, []],
            [24, []],
            [26, []],
            [5, []],
            [43, []],
            [28, []],
            [34, []],
            [17, []],
            [10, []],
            [12, []],
            [41, []],
            [49, []],
            [36, []],
            [1, []],
            [32, []],
            [14, []],
            [38, []]
        ],
        [
            [0, [20, 30, 3, 23, 37, 21, 40, 33, 4, 16, 8, 2, 35, 42, 22, 11, 29, 18, 9, 31]],
            [20, []],
            [30, [48, 50, 44, 45]],
            [3, []],
            [23, []],
            [48, []],
            [37, []],
            [21, []],
            [40, []],
            [50, []],
            [33, []],
            [4, []],
            [44, []],
            [16, []],
            [8, []],
            [2, []],
            [35, []],
            [42, []],
            [22, []],
            [11, []],
            [29, []],
            [45, []],
            [18, []],
            [9, []],
            [31, []]
        ]
    ],
    [
        [
            [13, [47, 49, 46, 43, 39, 41, 36, 38]]
        ],
        [
            [30, [48, 50, 44, 45]]
        ]
    ]
]",630.0,"[
    [
        [
            [0, [13, 19, 7, 15, 27, 25, 24, 26, 5, 28, 34, 17, 10, 12, 1, 32, 14]],
            [13, [47, 49, 46, 43, 39, 41, 36, 38]],
            [19, []],
            [7, []],
            [6, [6]],
            [15, []],
            [27, []],
            [39, []],
            [47, []],
            [25, []],
            [46, []],
            [24, []],
            [26, []],
            [5, []],
            [43, []],
            [28, []],
            [34, []],
            [17, []],
            [10, []],
            [12, []],
            [41, []],
            [49, []],
            [36, []],
            [1, []],
            [32, []],
            [14, []],
            [38, []]
        ],
        [
            [0, [20, 30, 3, 37, 23, 21, 40, 33, 4, 16, 8, 2, 35, 42, 22, 11, 29, 18, 9, 31]],
            [20, []],
            [30, [48, 50, 44, 45]],
            [3, []],
            [37, []],
            [23, []],
            [48, []],
            [21, []],
            [40, []],
            [50, []],
            [33, []],
            [4, []],
            [44, []],
            [16, []],
            [8, []],
            [2, []],
            [35, []],
            [42, []],
            [22, []],
            [11, []],
            [29, []],
            [45, []],
            [18, []],
            [9, []],
            [31, []]
        ]
    ],
    [
        [
            [13, [47, 49, 46, 43, 39, 41, 36, 38]]
        ],
        [
            [30, [48, 50, 44, 45]],
            [6, [6]]
        ]
    ]
]",189.52417469626002,0,2,6.0,230.37913482844246,1,2,6.5,results/sol_best_C201_0.5.dat_A8_L120_pid2667.txt,results/sol_best_multi_C201_0.5.dat_A8_L120_pid2667.txt,C201_0.5.dat_A8_L120_r2.log
43,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4.0,60.0,1,930.0,"[
    [
        [
            [0, [13, 11, 45, 9, 29, 30, 47, 40, 21, 49, 39, 18, 17, 7, 28, 15, 36, 26, 5, 1, 31, 32, 38, 6, 20]],
            [13, []],
            [11, []],
            [45, []],
            [9, []],
            [29, []],
            [30, []],
            [47, []],
            [40, []],
            [21, []],
            [49, []],
            [39, []],
            [18, []],
            [17, []],
            [7, []],
            [28, []],
            [15, []],
            [36, []],
            [26, []],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [6, []],
            [20, []]
        ],
        [
            [0, [44, 22, 43, 8, 24, 48, 46, 10, 37, 19, 50, 12, 3, 25, 2, 4, 27, 14, 41, 16, 34, 42, 23, 35, 33]],
            [44, []],
            [22, []],
            [43, []],
            [8, []],
            [24, []],
            [48, []],
            [46, []],
            [10, []],
            [37, []],
            [19, []],
            [50, []],
            [12, []],
            [3, []],
            [25, []],
            [2, []],
            [4, []],
            [27, []],
            [14, []],
            [41, []],
            [16, []],
            [34, []],
            [42, []],
            [23, []],
            [35, []],
            [33, []]
        ]
    ],
    [
    ]
]",943.0,"[
    [
        [
            [0, [13, 33, 9, 45, 30, 47, 21, 40, 28, 49, 39, 18, 17, 7, 15, 36, 26, 5, 1, 31, 32, 38, 20]],
            [13, []],
            [33, []],
            [9, []],
            [45, []],
            [30, []],
            [47, []],
            [21, []],
            [40, []],
            [28, []],
            [49, []],
            [39, []],
            [18, []],
            [17, []],
            [7, []],
            [15, []],
            [36, []],
            [26, []],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [6, [6]],
            [20, []]
        ],
        [
            [0, [44, 22, 43, 8, 24, 48, 46, 10, 37, 19, 50, 12, 3, 25, 2, 4, 27, 14, 41, 16, 34, 42, 23, 35, 29]],
            [44, []],
            [22, []],
            [43, []],
            [8, []],
            [24, []],
            [48, []],
            [46, []],
            [10, []],
            [37, []],
            [19, []],
            [50, []],
            [12, []],
            [3, []],
            [25, []],
            [2, []],
            [4, []],
            [27, []],
            [14, []],
            [41, []],
            [16, []],
            [34, []],
            [42, []],
            [23, []],
            [35, []],
            [29, []],
            [11, [11]]
        ]
    ],
    [
        [
            [6, [6]],
            [11, [11]]
        ]
    ]
]",0.0,0,0,0.0,928.0,1,1,2.0,results/sol_best_C201_1.5.dat_A4_L60_pid2741.txt,results/sol_best_multi_C201_1.5.dat_A4_L60_pid2741.txt,C201_1.5.dat_A4_L60_r1.log
43,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4.0,60.0,2,930.0,"[
    [
        [
            [0, [9, 29, 30, 47, 28, 40, 21, 49, 39, 18, 17, 7, 15, 36, 26, 5, 1, 31, 32, 38, 6, 20, 45, 11]],
            [9, []],
            [29, []],
            [30, []],
            [47, []],
            [28, []],
            [40, []],
            [21, []],
            [49, []],
            [39, []],
            [18, []],
            [17, []],
            [7, []],
            [15, []],
            [36, []],
            [26, []],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [6, []],
            [20, []],
            [45, []],
            [11, []]
        ],
        [
            [0, [33, 35, 23, 34, 42, 12, 16, 41, 14, 27, 4, 2, 3, 25, 50, 19, 37, 10, 46, 24, 48, 8, 43, 22, 44, 13]],
            [33, []],
            [35, []],
            [23, []],
            [34, []],
            [42, []],
            [12, []],
            [16, []],
            [41, []],
            [14, []],
            [27, []],
            [4, []],
            [2, []],
            [3, []],
            [25, []],
            [50, []],
            [19, []],
            [37, []],
            [10, []],
            [46, []],
            [24, []],
            [48, []],
            [8, []],
            [43, []],
            [22, []],
            [44, []],
            [13, []]
        ]
    ],
    [
    ]
]",,,0.0,0,0,0.0,,,,,results/sol_best_C201_1.5.dat_A4_L60_pid2742.txt,(not found),C201_1.5.dat_A4_L60_r2.log
44,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4.0,90.0,1,842.01,"[
    [
        [
            [0, [2, 3, 4, 9, 5, 1, 6, 7]],
            [2, [12, 13]],
            [3, []],
            [4, []],
            [12, [18, 17, 15, 11]],
            [16, [21, 20, 16]],
            [9, [31, 32, 30, 28]],
            [33, [33]],
            [13, [38, 36]],
            [20, []],
            [38, []],
            [26, [26, 42, 40, 39]],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [6, []],
            [36, []],
            [15, [47, 49, 45]],
            [28, []],
            [40, []],
            [39, []],
            [18, []],
            [7, []],
            [17, []],
            [49, []],
            [21, []],
            [42, []],
            [47, []],
            [30, []],
            [45, []],
            [11, []]
        ],
        [
            [0, [23, 14, 27, 25, 22, 10, 24, 8, 19]],
            [34, [34, 29]],
            [29, []],
            [23, [37, 35]],
            [41, [41]],
            [14, [48, 50, 44]],
            [27, []],
            [25, []],
            [22, []],
            [44, []],
            [37, []],
            [10, []],
            [46, [46, 43]],
            [48, []],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []]
        ]
    ],
    [
        [
            [2, [12, 13]]
        ],
        [
            [12, [18, 17, 15, 11]]
        ],
        [
            [16, [21, 20, 16]]
        ],
        [
            [9, [31, 32, 30, 28]]
        ],
        [
            [33, [33]],
            [34, [34, 29]]
        ],
        [
            [13, [38, 36]],
            [23, [37, 35]]
        ],
        [
            [41, [41]]
        ],
        [
            [26, [26, 42, 40, 39]]
        ],
        [
            [14, [48, 50, 44]]
        ],
        [
            [15, [47, 49, 45]]
        ],
        [
            [46, [46, 43]]
        ]
    ]
]",842.01,"[
    [
        [
            [0, [2, 3, 4, 9, 5, 1, 6, 7]],
            [2, [12, 13]],
            [3, []],
            [4, []],
            [12, [18, 17, 15, 11]],
            [16, [21, 20, 16]],
            [9, [31, 32, 30, 28]],
            [33, [33]],
            [13, [38, 36]],
            [20, []],
            [38, []],
            [26, [26, 42, 40, 39]],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [6, []],
            [36, []],
            [15, [47, 49, 45]],
            [28, []],
            [40, []],
            [39, []],
            [18, []],
            [7, []],
            [17, []],
            [49, []],
            [21, []],
            [42, []],
            [47, []],
            [30, []],
            [45, []],
            [11, []]
        ],
        [
            [0, [23, 14, 27, 25, 22, 10, 24, 8, 19]],
            [34, [34, 29]],
            [29, []],
            [23, [37, 35]],
            [41, [41]],
            [14, [48, 50, 44]],
            [27, []],
            [25, []],
            [22, []],
            [44, []],
            [37, []],
            [10, []],
            [46, [46, 43]],
            [48, []],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []]
        ]
    ],
    [
        [
            [2, [12, 13]]
        ],
        [
            [12, [18, 17, 15, 11]]
        ],
        [
            [16, [21, 20, 16]]
        ],
        [
            [9, [31, 32, 30, 28]]
        ],
        [
            [33, [33]],
            [34, [34, 29]]
        ],
        [
            [13, [38, 36]],
            [23, [37, 35]]
        ],
        [
            [41, [41]]
        ],
        [
            [26, [26, 42, 40, 39]]
        ],
        [
            [14, [48, 50, 44]]
        ],
        [
            [15, [47, 49, 45]]
        ],
        [
            [46, [46, 43]]
        ]
    ]
]",376.60025873201715,2,11,3.0,376.60025873201715,2,11,3.0,results/sol_best_C201_1.5.dat_A4_L90_pid2742.txt,results/sol_best_multi_C201_1.5.dat_A4_L90_pid2742.txt,C201_1.5.dat_A4_L90_r1.log
44,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4.0,90.0,2,887.53,"[
    [
        [
            [0, [5, 26, 1, 31, 32, 7, 18, 17, 21, 28, 15, 6, 20, 9, 11]],
            [5, [38, 36]],
            [26, [42, 40, 39]],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [36, []],
            [7, [47, 49, 45]],
            [18, []],
            [17, []],
            [30, [30]],
            [42, []],
            [47, []],
            [49, []],
            [40, []],
            [21, []],
            [39, []],
            [28, []],
            [15, []],
            [6, []],
            [20, []],
            [45, []],
            [9, []],
            [11, []]
        ],
        [
            [0, [16, 12, 27, 3, 14, 4, 2, 25, 13, 22, 10, 24, 8, 19, 23]],
            [16, [34, 29, 33]],
            [12, []],
            [27, []],
            [34, []],
            [3, [44, 46, 43, 41]],
            [14, []],
            [41, []],
            [4, [37, 35]],
            [2, []],
            [25, []],
            [13, [48, 50]],
            [22, []],
            [44, []],
            [37, []],
            [10, []],
            [46, []],
            [48, []],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []],
            [23, []],
            [29, []],
            [33, []]
        ]
    ],
    [
        [
            [16, [34, 29, 33]]
        ],
        [
            [5, [38, 36]]
        ],
        [
            [26, [42, 40, 39]]
        ],
        [
            [3, [44, 46, 43, 41]]
        ],
        [
            [4, [37, 35]]
        ],
        [
            [7, [47, 49, 45]]
        ],
        [
            [13, [48, 50]],
            [30, [30]]
        ]
    ]
]",887.52610922848,"[
    [
        [
            [0, [5, 26, 1, 31, 32, 7, 18, 17, 21, 28, 15, 6, 20, 9, 11]],
            [5, [38, 36]],
            [26, [42, 40, 39]],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [36, []],
            [7, [47, 49, 45]],
            [18, []],
            [17, []],
            [30, [30]],
            [42, []],
            [47, []],
            [49, []],
            [40, []],
            [21, []],
            [39, []],
            [28, []],
            [15, []],
            [6, []],
            [20, []],
            [45, []],
            [9, []],
            [11, []]
        ],
        [
            [0, [12, 16, 27, 34, 3, 14, 4, 2, 25, 13, 22, 10, 24, 8, 19, 23, 29, 33]],
            [12, []],
            [16, []],
            [27, []],
            [34, []],
            [3, [44, 46, 43, 41]],
            [14, []],
            [41, []],
            [4, [37, 35]],
            [2, []],
            [25, []],
            [13, [48, 50]],
            [22, []],
            [44, []],
            [37, []],
            [10, []],
            [46, []],
            [48, []],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []],
            [23, []],
            [29, []],
            [33, []]
        ]
    ],
    [
        [
            [5, [38, 36]]
        ],
        [
            [26, [42, 40, 39]]
        ],
        [
            [3, [44, 46, 43, 41]]
        ],
        [
            [4, [37, 35]]
        ],
        [
            [7, [47, 49, 45]]
        ],
        [
            [13, [48, 50]],
            [30, [30]]
        ]
    ]
]",466.9241065542634,1,7,2.857142857142857,501.27384215683054,1,6,2.8333333333333335,results/sol_best_C201_1.5.dat_A4_L90_pid2743.txt,results/sol_best_multi_C201_1.5.dat_A4_L90_pid2743.txt,C201_1.5.dat_A4_L90_r2.log
45,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4.0,120.0,1,1013.77,"[
    [
        [
            [0, [10, 13, 26, 15, 5, 1, 31, 32, 30, 28, 21, 18, 17, 7]],
            [10, [38, 36]],
            [13, [42, 40, 39]],
            [26, []],
            [15, [47, 49, 45]],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [36, []],
            [42, []],
            [30, []],
            [47, []],
            [49, []],
            [40, []],
            [39, []],
            [28, []],
            [21, []],
            [18, []],
            [17, []],
            [7, []],
            [45, []]
        ],
        [
            [0, [6, 20, 12, 14, 4, 2, 16, 3, 27, 34, 25, 22, 24, 8, 19, 23, 29, 33, 9, 11]],
            [6, []],
            [20, [37, 35]],
            [12, [44, 46, 43]],
            [14, []],
            [4, []],
            [2, []],
            [16, [41]],
            [3, []],
            [27, []],
            [34, []],
            [41, []],
            [25, []],
            [22, []],
            [44, []],
            [37, []],
            [46, []],
            [48, [48, 50]],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []],
            [23, []],
            [29, []],
            [33, []],
            [9, []],
            [11, []]
        ]
    ],
    [
        [
            [10, [38, 36]],
            [20, [37, 35]]
        ],
        [
            [13, [42, 40, 39]]
        ],
        [
            [12, [44, 46, 43]]
        ],
        [
            [15, [47, 49, 45]],
            [16, [41]]
        ],
        [
            [48, [48, 50]]
        ]
    ]
]",1013.77,"[
    [
        [
            [0, [10, 13, 26, 15, 5, 1, 31, 32, 30, 28, 21, 18, 17, 7]],
            [10, [38, 36]],
            [13, [42, 40, 39]],
            [26, []],
            [15, [47, 49, 45]],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [36, []],
            [42, []],
            [30, []],
            [47, []],
            [49, []],
            [40, []],
            [39, []],
            [28, []],
            [21, []],
            [18, []],
            [17, []],
            [7, []],
            [45, []]
        ],
        [
            [0, [6, 20, 12, 14, 4, 2, 16, 3, 27, 34, 25, 22, 24, 8, 19, 23, 29, 33, 9, 11]],
            [6, []],
            [20, [37, 35]],
            [12, [44, 46, 43]],
            [14, []],
            [4, []],
            [2, []],
            [16, [41]],
            [3, []],
            [27, []],
            [34, []],
            [41, []],
            [25, []],
            [22, []],
            [44, []],
            [37, []],
            [46, []],
            [48, [48, 50]],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []],
            [23, []],
            [29, []],
            [33, []],
            [9, []],
            [11, []]
        ]
    ],
    [
        [
            [10, [38, 36]],
            [20, [37, 35]]
        ],
        [
            [13, [42, 40, 39]]
        ],
        [
            [12, [44, 46, 43]]
        ],
        [
            [15, [47, 49, 45]],
            [16, [41]]
        ],
        [
            [48, [48, 50]]
        ]
    ]
]",496.2484085578909,2,5,3.2,496.2484085578909,2,5,3.2,results/sol_best_C201_1.5.dat_A4_L120_pid2801.txt,results/sol_best_multi_C201_1.5.dat_A4_L120_pid2801.txt,C201_1.5.dat_A4_L120_r1.log
45,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4.0,120.0,2,1002.53,"[
    [
        [
            [0, [5, 26, 1, 31, 32, 38, 36, 30, 7, 21, 18, 17, 15, 6, 20]],
            [5, [42, 40, 39]],
            [26, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [36, []],
            [30, []],
            [7, [47, 49, 45]],
            [42, []],
            [47, []],
            [49, [28]],
            [40, []],
            [39, []],
            [28, []],
            [21, []],
            [18, []],
            [17, []],
            [15, []],
            [6, []],
            [20, []],
            [45, []]
        ],
        [
            [0, [13, 3, 14, 4, 2, 16, 12, 27, 34, 25, 22, 10, 37, 24, 8, 19, 35, 23, 29, 33, 9, 11]],
            [13, [41]],
            [3, [44, 46, 43]],
            [14, []],
            [4, []],
            [2, []],
            [16, []],
            [12, []],
            [27, []],
            [34, []],
            [41, []],
            [25, []],
            [22, []],
            [10, [48, 50]],
            [44, []],
            [37, []],
            [46, []],
            [48, []],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []],
            [23, []],
            [29, []],
            [33, []],
            [9, []],
            [11, []]
        ]
    ],
    [
        [
            [13, [41]],
            [5, [42, 40, 39]]
        ],
        [
            [3, [44, 46, 43]]
        ],
        [
            [7, [47, 49, 45]]
        ],
        [
            [10, [48, 50]],
            [49, [28]]
        ]
    ]
]",1002.52610922848,"[
    [
        [
            [0, [5, 26, 1, 31, 32, 38, 36, 30, 7, 21, 18, 17, 15, 6, 20]],
            [5, [42, 40, 39]],
            [26, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [36, []],
            [30, []],
            [7, [47, 49, 45]],
            [42, []],
            [47, []],
            [49, [28]],
            [40, []],
            [39, []],
            [28, []],
            [21, []],
            [18, []],
            [17, []],
            [15, []],
            [6, []],
            [20, []],
            [45, []]
        ],
        [
            [0, [13, 3, 14, 4, 2, 16, 12, 27, 34, 25, 22, 10, 37, 24, 8, 19, 35, 23, 29, 33, 9, 11]],
            [13, [41]],
            [3, [44, 46, 43]],
            [14, []],
            [4, []],
            [2, []],
            [16, []],
            [12, []],
            [27, []],
            [34, []],
            [41, []],
            [25, []],
            [22, []],
            [10, [48, 50]],
            [44, []],
            [37, []],
            [46, []],
            [48, []],
            [24, []],
            [8, []],
            [43, []],
            [19, []],
            [50, []],
            [35, []],
            [23, []],
            [29, []],
            [33, []],
            [9, []],
            [11, []]
        ]
    ],
    [
        [
            [13, [41]],
            [5, [42, 40, 39]]
        ],
        [
            [3, [44, 46, 43]]
        ],
        [
            [7, [47, 49, 45]]
        ],
        [
            [10, [48, 50]],
            [49, [28]]
        ]
    ]
]",572.5967680962643,2,4,3.25,572.5967680962643,2,4,3.25,results/sol_best_C201_1.5.dat_A4_L120_pid2802.txt,results/sol_best_multi_C201_1.5.dat_A4_L120_pid2802.txt,C201_1.5.dat_A4_L120_r2.log
46,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,8.0,60.0,1,934.0,"[
    [
        [
            [0, [9, 29, 47, 30, 28, 40, 21, 49, 39, 18, 17, 7, 15, 36, 26, 5, 1, 31, 32, 38, 6, 20, 45, 13]],
            [9, []],
            [29, []],
            [47, []],
            [30, []],
            [28, []],
            [40, []],
            [21, []],
            [49, []],
            [39, []],
            [18, []],
            [17, []],
            [7, []],
            [15, []],
            [36, []],
            [26, []],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [6, []],
            [20, []],
            [45, []],
            [13, []]
        ],
        [
            [0, [11, 33, 35, 23, 34, 42, 12, 16, 41, 14, 27, 4, 2, 3, 25, 50, 19, 37, 10, 46, 24, 48, 8, 43, 22, 44]],
            [11, []],
            [33, []],
            [35, []],
            [23, []],
            [34, []],
            [42, []],
            [12, []],
            [16, []],
            [41, []],
            [14, []],
            [27, []],
            [4, []],
            [2, []],
            [3, []],
            [25, []],
            [50, []],
            [19, []],
            [37, []],
            [10, []],
            [46, []],
            [24, []],
            [48, []],
            [8, []],
            [43, []],
            [22, []],
            [44, []]
        ]
    ],
    [
    ]
]",,,0.0,0,0,0.0,,,,,results/sol_best_C201_1.5.dat_A8_L60_pid2670.txt,(not found),C201_1.5.dat_A8_L60_r1.log
46,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,8.0,60.0,2,930.0,"[
    [
        [
            [0, [9, 29, 30, 47, 40, 21, 49, 39, 18, 17, 7, 28, 15, 36, 26, 5, 1, 31, 32, 38, 6, 20, 45, 11]],
            [9, []],
            [29, []],
            [30, []],
            [47, []],
            [40, []],
            [21, []],
            [49, []],
            [39, []],
            [18, []],
            [17, []],
            [7, []],
            [28, []],
            [15, []],
            [36, []],
            [26, []],
            [5, []],
            [1, []],
            [31, []],
            [32, []],
            [38, []],
            [6, []],
            [20, []],
            [45, []],
            [11, []]
        ],
        [
            [0, [33, 35, 23, 34, 42, 12, 16, 41, 14, 27, 4, 2, 3, 25, 50, 19, 37, 10, 46, 24, 48, 8, 43, 22, 44, 13]],
            [33, []],
            [35, []],
            [23, []],
            [34, []],
            [42, []],
            [12, []],
            [16, []],
            [41, []],
            [14, []],
            [27, []],
            [4, []],
            [2, []],
            [3, []],
            [25, []],
            [50, []],
            [19, []],
            [37, []],
            [10, []],
            [46, []],
            [24, []],
            [48, []],
            [8, []],
            [43, []],
            [22, []],
            [44, []],
            [13, []]
        ]
    ],
    [
    ]
]",,,0.0,0,0,0.0,,,,,results/sol_best_C201_1.5.dat_A8_L60_pid2671.txt,(not found),C201_1.5.dat_A8_L60_r2.log
