job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log
1,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,60.0,1,461.0,"[
    [
        [
            [0, [9, 8, 11, 14, 10, 12, 13, 15, 4, 3, 28, 27, 26, 25, 24, 23, 22, 1]],
            [9, []],
            [8, [31, 32, 29, 30]],
            [11, [36, 35, 38, 37]],
            [14, []],
            [32, []],
            [31, []],
            [10, [46, 47, 48, 49]],
            [12, []],
            [13, []],
            [29, []],
            [30, []],
            [46, []],
            [47, []],
            [48, []],
            [49, []],
            [15, []],
            [4, []],
            [3, []],
            [36, []],
            [38, []],
            [37, []],
            [28, []],
            [27, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []],
            [35, []],
            [1, []]
        ],
        [
            [0, [6, 18, 19, 21, 39, 40, 41, 42, 43, 20, 34, 33, 17, 16, 7, 5, 2]],
            [6, [50, 45, 44]],
            [18, []],
            [19, []],
            [21, []],
            [39, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [44, []],
            [45, []],
            [34, []],
            [33, []],
            [17, []],
            [16, []],
            [7, []],
            [5, []],
            [2, []]
        ]
    ],
    [
        [
            [8, [31, 32, 29, 30]]
        ],
        [
            [11, [36, 35, 38, 37]]
        ],
        [
            [6, [50, 45, 44]]
        ],
        [
            [10, [46, 47, 48, 49]]
        ]
    ]
]",,,125.5608790566741,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L60_pid2747.txt,(not found),C101_0.5.dat_A4_L60_r1.log
1,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,60.0,2,461.0,"[
    [
        [
            [0, [11, 9, 8, 10, 12, 14, 13, 5, 15, 4, 3, 2, 1, 28, 27, 26, 25, 24, 23, 22]],
            [11, []],
            [9, []],
            [8, [31, 32, 29, 30]],
            [10, [35, 36, 37, 38]],
            [31, []],
            [32, []],
            [12, []],
            [14, []],
            [13, []],
            [29, [46, 47, 48, 49]],
            [30, []],
            [46, []],
            [47, []],
            [48, []],
            [49, []],
            [5, []],
            [15, []],
            [4, []],
            [3, []],
            [2, []],
            [1, []],
            [35, []],
            [36, []],
            [37, []],
            [28, []],
            [27, []],
            [38, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []]
        ],
        [
            [0, [6, 18, 19, 21, 39, 40, 41, 42, 43, 20, 34, 33, 17, 16, 7]],
            [6, [50, 45, 44]],
            [18, []],
            [19, []],
            [21, []],
            [39, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [44, []],
            [45, []],
            [34, []],
            [33, []],
            [17, []],
            [16, []],
            [7, []]
        ]
    ],
    [
        [
            [8, [31, 32, 29, 30]]
        ],
        [
            [10, [35, 36, 37, 38]]
        ],
        [
            [6, [50, 45, 44]]
        ],
        [
            [29, [46, 47, 48, 49]]
        ]
    ]
]",,,127.25164271023415,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L60_pid2749.txt,(not found),C101_0.5.dat_A4_L60_r2.log
1,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,60.0,3,481.0,"[
    [
        [
            [0, [11, 13, 14, 12, 32, 31, 10, 9, 8, 29, 30, 4, 3, 28, 27, 26, 25, 24, 23, 22, 1]],
            [11, [36, 35, 38, 37]],
            [13, []],
            [14, []],
            [12, []],
            [32, [46, 47, 48, 49]],
            [31, []],
            [10, []],
            [9, []],
            [8, []],
            [29, []],
            [30, []],
            [46, []],
            [47, []],
            [48, []],
            [49, []],
            [4, []],
            [3, []],
            [36, []],
            [35, []],
            [28, []],
            [37, []],
            [38, []],
            [27, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []],
            [1, []]
        ],
        [
            [0, [6, 21, 39, 40, 41, 42, 43, 20, 19, 18, 17, 34, 33, 16, 15, 7, 5, 2]],
            [6, [50, 45, 44]],
            [21, []],
            [39, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, [50]],
            [20, []],
            [19, []],
            [18, []],
            [17, []],
            [45, [45]],
            [44, [44]],
            [34, []],
            [33, []],
            [16, []],
            [15, []],
            [7, []],
            [5, []],
            [2, []]
        ]
    ],
    [
        [
            [6, [50, 45, 44]]
        ],
        [
            [11, [36, 35, 38, 37]]
        ],
        [
            [32, [46, 47, 48, 49]]
        ]
    ]
]",,,135.53850937602942,0,3,3.6666666666666665,,,,,results/sol_best_C101_0.5.dat_A4_L60_pid2750.txt,(not found),C101_0.5.dat_A4_L60_r3.log
2,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,90.0,1,470.13,"[
    [
        [
            [0, [9, 12, 10, 8, 11, 13, 14, 4, 3, 1, 27, 28, 26, 25, 24, 23, 22]],
            [9, []],
            [31, [31, 32, 29, 30]],
            [32, []],
            [12, []],
            [10, []],
            [8, [46, 47, 48, 49]],
            [11, []],
            [29, []],
            [13, []],
            [14, [36, 35, 38, 37]],
            [30, []],
            [46, []],
            [47, []],
            [48, []],
            [49, []],
            [4, []],
            [3, []],
            [1, []],
            [36, []],
            [35, []],
            [27, []],
            [38, []],
            [37, []],
            [28, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []]
        ],
        [
            [0, [6, 18, 19, 21, 39, 40, 41, 42, 43, 20, 34, 33, 17, 15, 16, 7, 5, 2]],
            [6, []],
            [18, []],
            [19, []],
            [21, []],
            [39, [50, 45, 44]],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [45, []],
            [44, []],
            [34, []],
            [33, []],
            [17, []],
            [15, []],
            [16, []],
            [7, []],
            [5, []],
            [2, []]
        ]
    ],
    [
        [
            [31, [31, 32, 29, 30]]
        ],
        [
            [8, [46, 47, 48, 49]]
        ],
        [
            [14, [36, 35, 38, 37]]
        ],
        [
            [39, [50, 45, 44]]
        ]
    ]
]",,,160.88420387165414,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L90_pid2766.txt,(not found),C101_0.5.dat_A4_L90_r1.log
2,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,90.0,2,461.0,"[
    [
        [
            [0, [8, 9, 11, 12, 13, 14, 10, 16, 15, 4, 3, 1, 28, 27, 26, 25, 24, 23, 22]],
            [8, []],
            [9, [32, 31, 29, 30]],
            [11, [36, 35, 38, 37]],
            [12, []],
            [13, []],
            [14, []],
            [32, []],
            [31, []],
            [10, [46, 47, 48, 49]],
            [29, []],
            [30, []],
            [49, []],
            [48, []],
            [47, []],
            [46, []],
            [16, []],
            [15, []],
            [4, []],
            [3, []],
            [1, []],
            [35, []],
            [36, []],
            [37, []],
            [28, []],
            [38, []],
            [27, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []]
        ],
        [
            [0, [6, 18, 39, 21, 40, 41, 42, 43, 20, 19, 34, 33, 17, 7, 5, 2]],
            [6, [50, 45, 44]],
            [18, []],
            [39, []],
            [21, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [19, []],
            [45, []],
            [44, []],
            [34, []],
            [33, []],
            [17, []],
            [7, []],
            [5, []],
            [2, []]
        ]
    ],
    [
        [
            [9, [32, 31, 29, 30]]
        ],
        [
            [11, [36, 35, 38, 37]]
        ],
        [
            [6, [50, 45, 44]]
        ],
        [
            [10, [46, 47, 48, 49]]
        ]
    ]
]",,,124.30882144321798,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L90_pid2768.txt,(not found),C101_0.5.dat_A4_L90_r2.log
2,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,90.0,3,468.0,"[
    [
        [
            [0, [11, 13, 12, 10, 8, 9, 14, 4, 3, 1, 27, 28, 26, 25, 24, 23, 22]],
            [11, []],
            [29, [29, 31, 32, 30]],
            [30, []],
            [13, [36, 35, 38, 37]],
            [12, []],
            [10, []],
            [8, []],
            [9, [46, 47, 48, 49]],
            [31, []],
            [32, []],
            [14, []],
            [46, []],
            [47, []],
            [48, []],
            [49, []],
            [4, []],
            [3, []],
            [1, []],
            [36, []],
            [35, []],
            [27, []],
            [28, []],
            [37, []],
            [38, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []]
        ],
        [
            [0, [6, 18, 39, 21, 40, 41, 42, 43, 20, 19, 34, 33, 17, 16, 15, 7, 5, 2]],
            [6, []],
            [18, []],
            [39, [50, 45, 44]],
            [21, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [19, []],
            [45, []],
            [44, []],
            [34, []],
            [33, []],
            [17, []],
            [16, []],
            [15, []],
            [7, []],
            [5, []],
            [2, []]
        ]
    ],
    [
        [
            [29, [29, 31, 32, 30]]
        ],
        [
            [13, [36, 35, 38, 37]]
        ],
        [
            [9, [46, 47, 48, 49]]
        ],
        [
            [39, [50, 45, 44]]
        ]
    ]
]",,,145.655279247199,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L90_pid2769.txt,(not found),C101_0.5.dat_A4_L90_r3.log
3,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,120.0,1,468.0,"[
    [
        [
            [0, [12, 10, 8, 9, 11, 13, 14, 4, 3, 1, 28, 27, 26, 25, 24, 23, 22]],
            [29, [29, 30, 31, 32]],
            [30, []],
            [12, [36, 35, 38, 37]],
            [32, []],
            [31, []],
            [10, []],
            [8, [46, 47, 48, 49]],
            [9, []],
            [11, []],
            [13, []],
            [14, []],
            [46, []],
            [47, []],
            [48, []],
            [49, []],
            [4, []],
            [3, []],
            [1, []],
            [35, []],
            [36, []],
            [38, []],
            [28, []],
            [37, []],
            [27, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []]
        ],
        [
            [0, [6, 18, 39, 21, 40, 41, 42, 43, 20, 19, 34, 33, 17, 15, 16, 7, 5, 2]],
            [6, []],
            [18, []],
            [39, [50, 45, 44]],
            [21, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [19, []],
            [44, []],
            [45, []],
            [34, []],
            [33, []],
            [17, []],
            [15, []],
            [16, []],
            [7, []],
            [5, []],
            [2, []]
        ]
    ],
    [
        [
            [29, [29, 30, 31, 32]]
        ],
        [
            [12, [36, 35, 38, 37]]
        ],
        [
            [8, [46, 47, 48, 49]]
        ],
        [
            [39, [50, 45, 44]]
        ]
    ]
]",,,148.6296442915864,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L120_pid2722.txt,(not found),C101_0.5.dat_A4_L120_r1.log
3,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,120.0,2,468.0,"[
    [
        [
            [0, [13, 12, 11, 8, 9, 10, 14, 4, 3, 1, 28, 27, 26, 25, 24, 23, 22]],
            [13, []],
            [29, [29, 31, 32, 30]],
            [30, []],
            [12, []],
            [11, [36, 35, 38, 37]],
            [8, []],
            [9, [46, 47, 48, 49]],
            [10, []],
            [31, []],
            [32, []],
            [14, []],
            [46, []],
            [47, []],
            [48, []],
            [49, []],
            [4, []],
            [3, []],
            [1, []],
            [35, []],
            [36, []],
            [28, []],
            [37, []],
            [38, []],
            [27, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []]
        ],
        [
            [0, [6, 18, 39, 21, 40, 41, 42, 43, 20, 19, 34, 33, 17, 16, 15, 7, 5, 2]],
            [6, []],
            [18, []],
            [39, [50, 45, 44]],
            [21, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [19, []],
            [45, []],
            [44, []],
            [34, []],
            [33, []],
            [17, []],
            [16, []],
            [15, []],
            [7, []],
            [5, []],
            [2, []]
        ]
    ],
    [
        [
            [29, [29, 31, 32, 30]]
        ],
        [
            [11, [36, 35, 38, 37]]
        ],
        [
            [9, [46, 47, 48, 49]]
        ],
        [
            [39, [50, 45, 44]]
        ]
    ]
]",,,152.12758667813029,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L120_pid2724.txt,(not found),C101_0.5.dat_A4_L120_r2.log
3,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,4.0,120.0,3,460.0,"[
    [
        [
            [0, [11, 9, 8, 10, 14, 12, 13, 7, 4, 27, 26, 25, 24, 23, 28, 22]],
            [11, [31, 32, 29, 30]],
            [9, []],
            [8, []],
            [10, []],
            [31, [36, 35, 37, 38]],
            [32, []],
            [14, []],
            [12, [46, 47, 48, 49]],
            [13, []],
            [29, []],
            [30, []],
            [49, []],
            [48, []],
            [47, []],
            [46, []],
            [7, []],
            [4, []],
            [36, []],
            [37, []],
            [38, []],
            [27, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [28, []],
            [35, []],
            [22, []]
        ],
        [
            [0, [6, 18, 19, 21, 39, 40, 41, 42, 43, 20, 34, 33, 17, 16, 15, 5, 3, 2, 1]],
            [6, []],
            [18, []],
            [19, []],
            [21, []],
            [39, [50, 45, 44]],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [44, []],
            [45, []],
            [34, []],
            [33, []],
            [17, []],
            [16, []],
            [15, []],
            [5, []],
            [3, []],
            [2, []],
            [1, []]
        ]
    ],
    [
        [
            [11, [31, 32, 29, 30]]
        ],
        [
            [31, [36, 35, 37, 38]]
        ],
        [
            [12, [46, 47, 48, 49]]
        ],
        [
            [39, [50, 45, 44]]
        ]
    ]
]",,,143.8260795734883,0,4,3.75,,,,,results/sol_best_C101_0.5.dat_A4_L120_pid2725.txt,(not found),C101_0.5.dat_A4_L120_r3.log
4,test_data/data_demand_random_50_batch_all1_equal_cluster/C101_0.5.dat,8.0,60.0,1,455.12,"[
    [
        [
            [0, [4, 3, 6, 1]],
            [9, [9, 8, 12, 10, 13, 14, 11]],
            [8, [17, 16, 15]],
            [12, []],
            [10, [28, 27, 26, 25, 24, 23, 22]],
            [13, [32, 31, 29, 30]],
            [14, []],
            [32, []],
            [31, []],
            [11, [46, 47, 48, 49, 36, 35, 37, 38]],
            [29, []],
            [30, []],
            [49, []],
            [48, []],
            [47, []],
            [46, []],
            [17, []],
            [16, []],
            [15, []],
            [4, []],
            [3, []],
            [6, []],
            [37, []],
            [28, []],
            [38, []],
            [27, []],
            [26, []],
            [25, []],
            [24, []],
            [23, []],
            [22, []],
            [35, []],
            [36, []],
            [1, []]
        ],
        [
            [0, [2, 7, 18, 19, 21, 20, 34, 33, 5]],
            [2, []],
            [7, [50, 45, 44, 39, 40, 41, 42, 43]],
            [18, []],
            [19, []],
            [21, []],
            [39, []],
            [40, []],
            [41, []],
            [42, []],
            [43, []],
            [50, []],
            [20, []],
            [45, []],
            [44, []],
            [34, []],
            [33, []],
            [5, []]
        ]
    ],
    [
        [
            [9, [9, 8, 12, 10, 13, 14, 11]]
        ],
        [
            [8, [17, 16, 15]]
        ],
        [
            [10, [28, 27, 26, 25, 24, 23, 22]]
        ],
        [
            [13, [32, 31, 29, 30]]
        ],
        [
            [11, [46, 47, 48, 49, 36, 35, 37, 38]]
        ],
        [
            [7, [50, 45, 44, 39, 40, 41, 42, 43]]
        ]
    ]
]",,,83.09934079469868,0,6,6.166666666666667,,,,,results/sol_best_C101_0.5.dat_A8_L60_pid2743.txt,(not found),C101_0.5.dat_A8_L60_r1.log
