job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log
1,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,60.0,1,402.0,"[
    [
        [
            [0, [23, 15, 29, 5, 28, 25, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13]],
            [23, [32, 33, 39, 36, 37, 38]],
            [46, []],
            [15, []],
            [29, []],
            [5, []],
            [28, []],
            [25, [46, 47, 41]],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, [32]],
            [37, []],
            [33, [33]],
            [47, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 8, 11, 21, 43, 7, 44, 9, 42, 18, 40, 1, 2, 12]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [2, []],
            [12, []]
        ]
    ],
    [
        [
            [23, [32, 33]]
        ],
        [
            [23, [39, 36, 37, 38]]
        ],
        [
            [25, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",,,137.1714228269171,0,4,3.0,,,,,results/sol_best_C101_0.5.dat_A4_L60_pid2744.txt,(not found),C101_0.5.dat_A4_L60_r1.log
1,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,60.0,2,401.0,"[
    [
        [
            [0, [23, 15, 29, 5, 28, 25, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 12]],
            [23, [32, 33, 39, 36, 37, 38]],
            [46, []],
            [15, []],
            [29, []],
            [5, []],
            [28, []],
            [25, [46, 47, 41]],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 8, 11, 21, 43, 7, 44, 9, 42, 18, 40, 1, 2]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [2, []],
            [33, []],
            [47, []]
        ]
    ],
    [
        [
            [23, [32, 33]]
        ],
        [
            [23, [39, 36, 37, 38]]
        ],
        [
            [25, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",415.0,"[
    [
        [
            [0, [23, 15, 29, 5, 28, 25, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 2, 12]],
            [23, [32, 33, 39, 36, 37, 38]],
            [46, []],
            [15, []],
            [29, []],
            [5, []],
            [28, []],
            [25, [46, 47, 41]],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [33, []],
            [2, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 8, 11, 21, 43, 7, 44, 9, 42, 18, 40, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [23, [32, 33]],
            [23, [39, 36, 37, 38]]
        ],
        [
            [25, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",139.9214228269171,0,4,3.0,147.56189710255615,1,3,4.0,results/sol_best_C101_0.5.dat_A4_L60_pid2746.txt,results/sol_best_multi_C101_0.5.dat_A4_L60_pid2746.txt,C101_0.5.dat_A4_L60_r2.log
1,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,60.0,3,421.0,"[
    [
        [
            [0, [25, 15, 29, 5, 28, 23, 27, 17, 39, 36, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 32, 33, 38]],
            [25, []],
            [15, []],
            [29, []],
            [5, [46, 47, 41]],
            [28, []],
            [23, []],
            [27, []],
            [17, []],
            [39, []],
            [46, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [33, []],
            [47, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 8, 11, 21, 43, 7, 40, 42, 9, 44, 18, 1, 2, 37, 12]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [40, []],
            [42, []],
            [9, []],
            [44, []],
            [18, []],
            [1, []],
            [2, []],
            [37, []],
            [12, []]
        ]
    ],
    [
        [
            [5, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",,,167.33185781676082,0,2,3.0,,,,,results/sol_best_C101_0.5.dat_A4_L60_pid2747.txt,(not found),C101_0.5.dat_A4_L60_r3.log
2,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,90.0,1,400.0,"[
    [
        [
            [0, [25, 15, 5, 23, 27, 17, 20, 6, 19, 16, 4, 22, 26, 2, 13, 12]],
            [25, [29, 28, 30, 31]],
            [46, [39, 36, 37, 38]],
            [15, []],
            [29, []],
            [5, [46, 47, 41]],
            [28, []],
            [23, [32, 33]],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [2, []],
            [33, []],
            [13, []],
            [32, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 48, 8, 11, 21, 50, 43, 49, 7, 44, 9, 42, 18, 40, 1]],
            [14, []],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [49, []],
            [7, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [25, [29, 28, 30, 31]]
        ],
        [
            [46, [39, 36, 37, 38]]
        ],
        [
            [5, [46, 47, 41]]
        ],
        [
            [23, [32, 33]]
        ]
    ]
]",,,131.06087905667408,0,4,3.25,,,,,results/sol_best_C101_0.5.dat_A4_L90_pid2740.txt,(not found),C101_0.5.dat_A4_L90_r1.log
2,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,90.0,2,402.24,"[
    [
        [
            [0, [25, 28, 15, 29, 5, 23, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 2, 13, 12]],
            [25, [32, 33, 39, 36, 37, 38]],
            [28, []],
            [15, []],
            [29, []],
            [5, [46, 47, 41]],
            [46, []],
            [23, []],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [2, []],
            [33, []],
            [13, []],
            [32, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 8, 11, 21, 45, 43, 7, 44, 9, 42, 18, 40, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [8, []],
            [11, []],
            [21, []],
            [45, []],
            [48, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [25, [32, 33]]
        ],
        [
            [25, [39, 36, 37, 38]]
        ],
        [
            [5, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",416.13,"[
    [
        [
            [0, [25, 15, 29, 5, 28, 23, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 2, 12]],
            [25, [32, 33, 39, 36, 37, 38]],
            [46, []],
            [15, []],
            [29, []],
            [5, [46, 47, 41]],
            [28, []],
            [23, []],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [33, []],
            [2, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 8, 11, 21, 45, 43, 7, 44, 9, 42, 40, 18, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [8, []],
            [11, []],
            [21, []],
            [45, []],
            [48, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [40, []],
            [18, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [25, [32, 33]],
            [25, [39, 36, 37, 38]]
        ],
        [
            [5, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",139.7323018835912,0,4,3.0,149.59882052798108,1,3,4.0,results/sol_best_C101_0.5.dat_A4_L90_pid2742.txt,results/sol_best_multi_C101_0.5.dat_A4_L90_pid2742.txt,C101_0.5.dat_A4_L90_r2.log
2,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,90.0,3,401.0,"[
    [
        [
            [0, [23, 15, 29, 5, 28, 25, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 12]],
            [23, [32, 33, 39, 36, 37, 38]],
            [46, []],
            [15, []],
            [29, []],
            [5, []],
            [28, []],
            [25, [46, 47, 41]],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 8, 11, 21, 43, 7, 44, 9, 42, 18, 40, 1, 2]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [2, []],
            [33, []],
            [47, []]
        ]
    ],
    [
        [
            [23, [32, 33]]
        ],
        [
            [23, [39, 36, 37, 38]]
        ],
        [
            [25, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",415.0,"[
    [
        [
            [0, [23, 15, 29, 5, 28, 25, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 2, 12]],
            [23, [32, 33, 39, 36, 37, 38]],
            [46, []],
            [15, []],
            [29, []],
            [5, []],
            [28, []],
            [25, [46, 47, 41]],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [33, []],
            [2, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 8, 11, 21, 43, 7, 44, 9, 42, 18, 40, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [23, [32, 33]],
            [23, [39, 36, 37, 38]]
        ],
        [
            [25, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",139.9214228269171,0,4,3.0,147.56189710255615,1,3,4.0,results/sol_best_C101_0.5.dat_A4_L90_pid2743.txt,results/sol_best_multi_C101_0.5.dat_A4_L90_pid2743.txt,C101_0.5.dat_A4_L90_r3.log
3,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,120.0,1,402.24,"[
    [
        [
            [0, [25, 28, 15, 29, 5, 23, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 2, 13, 12]],
            [25, [32, 33, 39, 36, 37, 38]],
            [28, []],
            [15, []],
            [29, []],
            [5, [46, 47, 41]],
            [46, []],
            [23, []],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [2, []],
            [33, []],
            [13, []],
            [32, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 8, 11, 21, 45, 43, 7, 44, 9, 42, 18, 40, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [8, []],
            [11, []],
            [21, []],
            [45, []],
            [48, []],
            [50, []],
            [43, []],
            [49, []],
            [7, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [25, [32, 33]]
        ],
        [
            [25, [39, 36, 37, 38]]
        ],
        [
            [5, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",,,139.7323018835912,0,4,3.0,,,,,results/sol_best_C101_0.5.dat_A4_L120_pid2748.txt,(not found),C101_0.5.dat_A4_L120_r1.log
3,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,120.0,2,413.0,"[
    [
        [
            [0, [28, 5, 15, 29, 25, 23, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 2, 13, 12]],
            [28, [39, 36, 37, 38]],
            [5, []],
            [15, []],
            [29, []],
            [25, [46, 47, 41]],
            [23, []],
            [27, []],
            [17, []],
            [39, [39]],
            [46, [33, 32]],
            [36, [36]],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [2, []],
            [33, [33]],
            [13, []],
            [32, [32]],
            [37, [37]],
            [12, []],
            [38, [38]]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 45, 8, 11, 21, 43, 7, 40, 42, 9, 44, 18, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [45, []],
            [48, []],
            [8, []],
            [11, []],
            [21, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [40, []],
            [42, []],
            [9, []],
            [44, []],
            [18, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [28, [39, 36, 37, 38]]
        ],
        [
            [25, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ],
        [
            [46, [33, 32]]
        ]
    ]
]",,,159.20255170106637,0,4,3.0,,,,,results/sol_best_C101_0.5.dat_A4_L120_pid2750.txt,(not found),C101_0.5.dat_A4_L120_r2.log
3,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,4.0,120.0,3,402.24,"[
    [
        [
            [0, [25, 28, 15, 29, 5, 23, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 2, 13, 12]],
            [25, [32, 33, 39, 36, 37, 38]],
            [28, []],
            [15, []],
            [29, []],
            [5, [46, 47, 41]],
            [46, []],
            [23, []],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [2, []],
            [33, []],
            [13, []],
            [32, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 8, 11, 21, 45, 43, 7, 44, 9, 42, 18, 40, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [8, []],
            [11, []],
            [21, []],
            [45, []],
            [48, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [25, [32, 33]]
        ],
        [
            [25, [39, 36, 37, 38]]
        ],
        [
            [5, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",416.13,"[
    [
        [
            [0, [25, 15, 29, 5, 28, 23, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 2, 12]],
            [25, [32, 33, 39, 36, 37, 38]],
            [46, []],
            [15, []],
            [29, []],
            [5, [46, 47, 41]],
            [28, []],
            [23, []],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [33, []],
            [2, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [14, 3, 10, 24, 35, 34, 8, 11, 21, 45, 43, 7, 44, 9, 42, 40, 18, 1]],
            [14, [48, 50, 49]],
            [3, []],
            [10, []],
            [24, []],
            [35, []],
            [34, []],
            [8, []],
            [11, []],
            [21, []],
            [45, []],
            [48, []],
            [50, []],
            [43, []],
            [7, []],
            [49, []],
            [44, []],
            [9, []],
            [42, []],
            [40, []],
            [18, []],
            [1, []],
            [47, []]
        ]
    ],
    [
        [
            [25, [32, 33]],
            [25, [39, 36, 37, 38]]
        ],
        [
            [5, [46, 47, 41]]
        ],
        [
            [14, [48, 50, 49]]
        ]
    ]
]",139.7323018835912,0,4,3.0,149.59882052798108,1,3,4.0,results/sol_best_C101_0.5.dat_A4_L120_pid2751.txt,results/sol_best_multi_C101_0.5.dat_A4_L120_pid2751.txt,C101_0.5.dat_A4_L120_r3.log
4,test_data/data_demand_random_50_batch_all1_equal_random/C101_0.5.dat,8.0,60.0,1,382.0,"[
    [
        [
            [0, [25, 15, 29, 5, 28, 23, 27, 17, 20, 6, 30, 19, 16, 4, 31, 22, 26, 13, 12]],
            [25, []],
            [46, []],
            [15, []],
            [29, []],
            [5, [46, 47, 41, 39, 36, 37, 38, 32]],
            [28, []],
            [23, []],
            [27, []],
            [17, []],
            [39, []],
            [36, []],
            [20, []],
            [6, []],
            [30, []],
            [19, []],
            [16, []],
            [4, []],
            [41, []],
            [31, []],
            [22, []],
            [26, []],
            [13, []],
            [32, []],
            [37, []],
            [12, []],
            [38, []]
        ],
        [
            [0, [3, 10, 8, 14, 11, 9, 18, 7, 1, 2]],
            [3, []],
            [24, [34, 35, 24, 33, 21]],
            [10, []],
            [8, []],
            [21, [21]],
            [14, [48, 50, 49, 45, 43, 44, 40, 42]],
            [11, []],
            [34, []],
            [35, []],
            [45, []],
            [48, []],
            [50, []],
            [43, []],
            [44, []],
            [9, []],
            [42, []],
            [18, []],
            [40, []],
            [7, []],
            [49, []],
            [1, []],
            [2, []],
            [33, []],
            [47, []]
        ]
    ],
    [
        [
            [5, [46, 47, 41, 39, 36, 37, 38, 32]]
        ],
        [
            [24, [34, 35, 24, 33, 21]]
        ],
        [
            [14, [48, 50, 49, 45, 43, 44, 40, 42]]
        ]
    ]
]",,,190.75974792053663,0,3,7.0,,,,,results/sol_best_C101_0.5.dat_A8_L60_pid2745.txt,(not found),C101_0.5.dat_A8_L60_r1.log
